,grid_index,avg,people,lon,lat
1091,1091,1415249.600164369,163.279812096,127.06594466369586,37.518532042841564
1092,1092,1295629.2283159916,149.2159822848,127.06707583952776,37.51853203742487
1093,1093,1232098.0681753242,141.3654156288,127.06820701535958,37.518532032008174
1094,1094,1091879.651290094,135.42156564479998,127.0693381911913,37.51853202659147
1095,1095,736318.3086325171,87.413810688,127.07046936702297,37.51853202117478
1096,1096,645457.3693211328,54.87902668799999,127.07160054285454,37.51853201575808
1097,1097,572768.6178720254,35.35815628799999,127.07273171868603,37.51853201034139
1098,1098,1716079.3949905406,57.402556415999925,127.00486115505132,37.517631331982216
1099,1099,1741414.7876032076,59.14935705599993,127.00599231728702,37.517631326565706
1100,1100,1819408.4176524885,63.257921740799915,127.00712347952266,37.51763132114919
1101,1101,1913506.5220700568,69.7306392575999,127.00825464175821,37.51763131573268
1102,1102,1988198.696452603,79.6961617919999,127.00938580399368,37.51763131031616
1103,1103,2126711.4744776636,97.34538424319989,127.01051696622906,37.51763130489965
1104,1104,2296920.5607935693,127.16587837439988,127.01164812846437,37.517631299483135
1105,1105,2467466.244856994,175.42156031999988,127.0127792906996,37.51763129406662
1106,1106,2680648.349936275,255.8476968960002,127.01391045293474,37.51763128865011
1107,1107,2947125.9812853765,389.89125785600015,127.01504161516979,37.51763128323359
1108,1108,2940448.92816406,335.96385945600014,127.01617277740478,37.517631277817074
1109,1109,2974291.0277389325,349.58433945599967,127.01730393963967,37.51763127240056
1110,1110,3788260.956341828,355.3033098239994,127.01843510187449,37.51763126698404
1111,1111,3981653.73784998,376.47275673599944,127.01956626410922,37.51763126156752
1112,1112,4161720.5714946026,347.89632030719963,127.02069742634387,37.517631256151006
1113,1113,5044205.095161415,377.03409131519993,127.02182858857844,37.51763125073449
1114,1114,5345158.314095139,425.0437613567997,127.02295975081293,37.51763124531797
1115,1115,5782073.748114461,549.3728636927998,127.02409091304733,37.517631239901455
1116,1116,6405126.183555423,762.3199872000001,127.02522207528166,37.517631234484945
1117,1117,6009153.433770113,1112.349417984,127.0263532375159,37.51763122906843
1118,1118,7059200.755501698,1800.0753804287995,127.02748439975007,37.51763122365191
1119,1119,7213411.380295168,1840.2886222847985,127.02861556198414,37.517631218235394
1120,1120,7476691.949279318,1917.1973182463985,127.02974672421814,37.51763121281888
1121,1121,7725232.330669972,2044.3129795583993,127.03087788645206,37.51763120740236
1122,1122,8081510.604850838,2265.071194828799,127.0320090486859,37.51763120198585
1123,1123,7412235.149519907,1709.7430164479995,127.03314021091964,37.517631196569326
1124,1124,7015934.295064257,1504.8723704832,127.03427137315332,37.51763119115281
1125,1125,6847081.952661922,1464.8640288767995,127.03540253538691,37.5176311857363
1126,1126,6259001.623786898,1240.2413088767996,127.03653369762041,37.51763118031978
1127,1127,5788537.360686876,1105.4676768767997,127.03766485985383,37.517631174903265
1128,1128,5350892.265358376,961.2434976767995,127.03879602208718,37.51763116948675
1129,1129,5000776.189095574,874.7089901567996,127.03992718432045,37.51763116407023
1130,1130,4603940.753094571,584.0199456767998,127.04105834655363,37.51763115865371
1131,1131,3410862.623481431,376.39683624960014,127.04218950878672,37.51763115323719
1132,1132,3169890.3992630225,292.9042280448001,127.04332067101974,37.51763114782068
1133,1133,3473752.298723546,355.5314104319999,127.04445183325268,37.51763114240416
1134,1134,2903719.7772931475,406.73842329599995,127.04558299548553,37.517631136987646
1135,1135,3158877.9402773106,395.36518348799996,127.0467141577183,37.51763113157113
1136,1136,3117973.8407125347,389.0538584063999,127.047845319951,37.51763112615462
1137,1137,2989259.884843031,386.36087408639975,127.0489764821836,37.51763112073811
1138,1138,2584805.050859962,381.2658895871998,127.05010764441613,37.51763111532159
1139,1139,2617693.4138944526,380.7586455551998,127.05123880664857,37.517631109905075
1140,1140,4733782.534860276,438.67919554559995,127.05236996888092,37.51763110448855
1141,1141,5006079.855209511,451.66061168640005,127.05350113111321,37.517631099072034
1142,1142,5124065.384289665,465.532448256,127.0546322933454,37.51763109365551
1143,1143,5374606.516325848,492.99566284800005,127.05576345557752,37.517631088239
1144,1144,5466470.644044474,523.4999777280001,127.05689461780955,37.51763108282249
1145,1145,5581300.803692755,574.3405025279999,127.0580257800415,37.51763107740597
1146,1146,5724838.503253106,659.0747105279995,127.05915694227338,37.517631071989456
1147,1147,5602389.74344748,584.8928225279999,127.06028810450516,37.51763106657294
1148,1148,5409706.143233806,517.484233728,127.06141926673686,37.517631061156415
1149,1149,5255559.263062868,477.03908044800005,127.06255042896849,37.5176310557399
1150,1150,5132241.758926117,452.77198848000023,127.06368159120004,37.51763105032339
1151,1151,4634668.31392005,411.6587212800002,127.0648127534315,37.51763104490687
1152,1152,4438861.702718329,387.81992816640013,127.06594391566287,37.51763103949036
1153,1153,4319241.330869952,373.7560983552001,127.06707507789417,37.517631034073844
1154,1154,3757651.8213507333,292.1851699200002,127.06820624012539,37.51763102865732
1155,1155,3475555.852399741,215.66718996479983,127.06933740235652,37.51763102324081
1156,1156,2945487.782067255,150.46793902079983,127.07046856458757,37.51763101782429
1157,1157,2854626.84275587,117.93315502079987,127.07159972681855,37.51763101240778
1158,1158,2781938.0913067623,98.41228462079988,127.07273088904944,37.517631006991266
1159,1159,101341.57045066834,2.6202009599999987,127.00486114145133,37.516730328483845
1160,1160,126676.96306333542,4.367001599999998,127.00599229008705,37.51673032306751
1161,1161,204670.59311261625,8.475566284799998,127.00712343872269,37.51673031765118
1162,1162,298768.69753018493,14.948283801599995,127.00825458735824,37.516730312234834
1163,1163,373460.87191273115,24.913806335999997,127.00938573599372,37.5167303068185
1164,1164,511973.6499377917,42.5630287872,127.01051688462911,37.51673030140216
1165,1165,682182.7362536979,72.38352291839999,127.01164803326442,37.51673029598582
1166,1166,852728.4203171222,120.63920486399999,127.01277918189965,37.516730290569484
1167,1167,1065910.525396403,201.06534144,127.0139103305348,37.516730285153145
1168,1168,1181377.4490531958,231.1089024,127.01504147916987,37.516730279736805
1169,1169,1325711.103624187,281.181504,127.01617262780485,37.516730274320466
1170,1170,1265113.794727455,235.13184,127.01730377643975,37.516730268904126
1171,1171,2079083.7233303515,240.85081036800005,127.01843492507457,37.51673026348779
1172,1172,2272476.5048384997,262.02025728000007,127.01956607370931,37.51673025807145
1173,1173,2549010.348775992,321.26426879999985,127.02069722234397,37.51673025265511
1174,1174,3431494.8724428066,350.40203980800004,127.02182837097854,37.516730247238776
1175,1175,3933418.5166713237,424.67117567999986,127.02295951961304,37.51673024182244
1176,1176,4303058.8437139,507.7202780159999,127.02409066824745,37.5167302364061
1177,1177,4926111.279154863,720.6674015232002,127.02522181688178,37.51673023098975
1178,1178,6144876.353909429,1125.4791877632003,127.02635296551603,37.51673022557341
1179,1179,6160710.713179474,1139.2851502080005,127.0274841141502,37.51673022015708
1180,1180,6314921.337972943,1179.4983920639997,127.02861526278429,37.51673021474074
1181,1181,6552435.504472072,1248.9732320255998,127.02974641141829,37.5167302093244
1182,1182,6800975.885862726,1376.0888933376004,127.0308775600522,37.51673020390806
1183,1183,7125951.497092157,1576.9923886080012,127.03200870868605,37.51673019849172
1184,1184,7599603.680850498,1917.2893289472001,127.03313985731981,37.51673019307539
1185,1185,7111797.682496854,1492.8186829824006,127.03427100595349,37.51673018765905
1186,1186,6942945.340094518,1452.810341376,127.03540215458708,37.51673018224271
1187,1187,7115444.689373125,1787.8676213760002,127.0365333032206,37.51673017682638
1188,1188,6568388.3202124955,1547.4939893760004,127.03766445185403,37.516730171410046
1189,1189,6130743.224883998,1403.2698101760006,127.03879560048738,37.51673016599371
1190,1190,5096639.57652817,862.6553026559997,127.03992674912064,37.51673016057736
1191,1191,4699804.140527167,571.9662581759998,127.04105789775383,37.51673015516102
1192,1192,3538028.6738654636,384.1978687488,127.04218904638694,37.51673014974468
1193,1193,3318678.341663003,301.6243464192,127.04332019501996,37.51673014432834
1194,1194,3512583.7234692303,358.55561502719996,127.0444513436529,37.516730138912
1195,1195,3067065.789383469,458.90953574400004,127.04558249228575,37.51673013349566
1196,1196,3584948.245997794,620.7855759360001,127.04671364091853,37.516730128079324
1197,1197,3579642.727897119,618.0901281792,127.04784478955122,37.51673012266299
1198,1198,3512044.210467511,616.5258458111998,127.04897593818383,37.51673011724666
1199,1199,3090379.843754706,609.325742592,127.05010708681635,37.51673011183032
1200,1200,3395684.923361907,625.4162896896,127.0512382354488,37.51673010641398
1201,1201,5511774.0443277275,683.3368396800001,127.05236938408117,37.51673010099764
1202,1202,6324229.842550685,730.9411881984005,127.05350053271346,37.5167300955813
1203,1203,6661389.398091262,751.7021377536004,127.05463168134565,37.51673009016496
1204,1204,6929366.560909423,781.0801145856004,127.05576282997778,37.51673008474862
1205,1205,7122047.724486686,820.5938896896004,127.05689397860982,37.516730079332284
1206,1206,7236877.884134968,871.4344144896005,127.05802512724178,37.516730073915944
1207,1207,7117691.29006516,782.9193424896004,127.05915627587365,37.51673006849961
1208,1208,7086933.97961147,820.1934544896004,127.06028742450545,37.51673006308328
1209,1209,7028453.775561294,807.4365136896005,127.06141857313716,37.51673005766694
1210,1210,6874306.895390355,766.9913604096006,127.06254972176879,37.51673005225061
1211,1211,6682787.571816427,732.1489084416005,127.06368087040033,37.51673004683426
1212,1212,6094069.393194408,660.1165553664006,127.0648120190318,37.516730041417915
1213,1213,5898262.781992687,636.2777622528005,127.06594316766319,37.516730036001576
1214,1214,5654127.822799672,573.0670245888001,127.0670743162945,37.516730030585244
1215,1215,4915191.373198246,373.8725462016001,127.06820546492571,37.516730025168904
1216,1216,4557356.320510023,274.1258889215998,127.06933661355686,37.516730019752565
1217,1217,4027288.2501775366,208.92663797759994,127.07046776218792,37.516730014336225
1218,1218,3936427.3108661524,176.3918539776,127.07159891081889,37.516730008919886
1219,1219,3846302.528635066,154.95622133760006,127.07273005944978,37.51673000350354
1220,1220,101341.57045066834,2.6202009599999987,127.00486112785194,37.515829324847665
1221,1221,126676.96306333542,4.367001599999998,127.00599226288827,37.51582931943149
1222,1222,204670.59311261625,8.475566284799998,127.00712339792452,37.51582931401533
1223,1223,298768.69753018493,14.948283801599995,127.00825453296068,37.515829308599166
1224,1224,373460.87191273115,24.913806335999997,127.00938566799677,37.515829303183004
1225,1225,511973.6499377917,42.5630287872,127.01051680303277,37.51582929776684
1226,1226,682182.7362536979,72.38352291839999,127.01164793806869,37.51582929235068
1227,1227,852728.4203171222,120.63920486399999,127.01277907310453,37.51582928693452
1228,1228,945101.9592425568,138.66534144,127.01391020814029,37.51582928151836
1229,1229,1060568.8828993496,168.7089024,127.01504134317597,37.515829276102195
1230,1230,1108737.8887050408,178.51910399999997,127.01617247821156,37.515829270686034
1231,1231,1168949.1459621547,194.86944,127.01730361324707,37.51582926526988
1232,1232,2015127.0776713276,212.97817036800006,127.0184347482825,37.51582925985372
1233,1233,2208519.859179476,234.14761728000008,127.01956588331785,37.515829254437556
1234,1234,2485053.7031169683,293.39162879999986,127.02069701835312,37.515829249021394
1235,1235,3506855.085858248,419.8413998080001,127.0218281533883,37.51582924360523
1236,1236,3924684.846365835,425.31053567999993,127.02295928842341,37.51582923818907
1237,1237,4522508.513732792,531.2358144,127.02409042345843,37.51582923277291
1238,1238,5145560.949173752,744.1829379072002,127.02522155849337,37.51582922735675
1239,1239,5536955.653959087,744.6427241472004,127.02635269352822,37.515829221940585
1240,1240,5552790.013229132,758.4486865920006,127.027483828563,37.51582921652442
1241,1241,5674792.634916325,786.2721684480005,127.0286149635977,37.51582921110826
1242,1242,5912306.8014154555,855.7470084096005,127.02974609863232,37.5158292056921
1243,1243,6135805.052444959,970.9498377216,127.03087723366684,37.51582920027593
1244,1244,6460780.663674392,1171.8533329920006,127.0320083687013,37.51582919485976
1245,1245,6842927.703534737,1292.5502733311994,127.03313950373567,37.5158291894436
1246,1246,7295509.134960488,1495.5401585664,127.03427063876995,37.515829184027446
1247,1247,7126656.792558153,1455.5318169599998,127.03540177380415,37.51582917861128
1248,1248,7222564.035776152,1684.9890969600003,127.03653290883828,37.515829173195115
1249,1249,7607084.237792403,2307.015464960001,127.03766404387233,37.515829167778946
1250,1250,6314454.677347631,1405.9912857600004,127.03879517890628,37.51582916236278
1251,1251,5280351.028991806,865.3767782399996,127.03992631394016,37.515829156946616
1252,1252,4883515.5929908035,574.6877337599998,127.04105744897396,37.515829151530454
1253,1253,3721740.1263290993,386.91934433280016,127.04218858400768,37.51582914611429
1254,1254,3340190.257575173,305.1328776192,127.0433197190413,37.51582914069814
1255,1255,3561123.0044013355,363.59595601919995,127.04445085407485,37.51582913528197
1256,1256,3115605.070315575,463.9498767360001,127.04558198910833,37.51582912986581
1257,1257,3789130.761110698,707.7374300159997,127.04671312414172,37.515829124449645
1258,1258,4092598.5682154316,990.7674734591994,127.04784425917502,37.515829119033484
1259,1259,4095594.092711237,994.1458157567994,127.04897539420824,37.51582911361733
1260,1260,3780999.0894112624,997.2249624575995,127.05010652924139,37.51582910820116
1261,1261,4170719.3846067106,1015.0932151295996,127.05123766427445,37.515829102785
1262,1262,6423114.504152882,1094.6543192064,127.05236879930743,37.515829097368844
1263,1263,7235570.302375841,1142.2586677248003,127.05349993434032,37.51582909195268
1264,1264,8284531.062419433,1223.8324660224007,127.05463106937314,37.51582908653651
1265,1265,8618180.05343698,1260.0726819840004,127.05576220440588,37.51582908112035
1266,1266,8832656.255491715,1302.7777274880004,127.05689333943853,37.51582907570418
1267,1267,8745102.342925591,1079.8852193279997,127.0580244744711,37.515829070288014
1268,1268,8625915.748855785,991.3701473279995,127.05915560950359,37.51582906487185
1269,1269,8595158.438402094,1028.644259327999,127.060286744536,37.5158290594557
1270,1270,8651292.546041839,1201.6473185279997,127.06141787956832,37.51582905403953
1271,1271,8568604.613248134,1229.2878740480003,127.06254901460056,37.51582904862337
1272,1272,8263154.372654271,1142.9136122879993,127.06368014963273,37.515829043207205
1273,1273,7674436.194032256,1070.881259212799,127.06481128466481,37.51582903779105
1274,1274,7322986.348649736,965.1309530111995,127.06594241969681,37.51582903237489
1275,1275,6857167.714353969,705.8809654271993,127.06707355472872,37.51582902695872
1276,1276,6023557.41008101,467.97202483200033,127.06820468976056,37.51582902154255
1277,1277,5665722.35739279,368.22536755200036,127.06933582479232,37.51582901612638
1278,1278,5135654.2870603055,303.02611660800034,127.07046695982399,37.51582901071021
1279,1279,5022998.309271447,267.3000622080002,127.07159809485557,37.51582900529405
1280,1280,4796899.267293347,235.3775791104002,127.07272922988709,37.5158289998779
1281,1281,101341.57045066834,2.6202009599999987,127.00486111425315,37.514928321073704
1282,1282,126676.96306333542,4.367001599999998,127.0059922356907,37.5149283156577
1283,1283,204670.59311261625,8.475566284799998,127.00712335712817,37.51492831024171
1284,1284,298768.69753018493,14.948283801599995,127.00825447856555,37.514928304825716
1285,1285,373460.87191273115,24.913806335999997,127.00938560000284,37.51492829940973
1286,1286,511973.6499377917,42.5630287872,127.01051672144007,37.514928293993734
1287,1287,682182.7362536979,72.38352291839999,127.01164784287721,37.51492828857774
1288,1288,756081.5673940454,83.199204864,127.01277896431426,37.51492828316175
1289,1289,848455.1063194799,101.22534144,127.01391008575123,37.51492827774575
1290,1290,886990.3109640327,107.1114624,127.01504120718813,37.514928272329755
1291,1291,935159.3167697239,116.92166399999999,127.01617232862495,37.51492826691376
1292,1292,995370.5740268378,133.272,127.01730345006168,37.51492826149777
1293,1293,1938195.3586590877,188.82073036800006,127.01843457149832,37.514928256081774
1294,1294,2171848.1440500813,230.63977728000003,127.01956569293489,37.514928250665776
1295,1295,2448381.9879875733,289.8837887999999,127.02069681437138,37.514928245249784
1296,1296,3386089.4870079234,347.533559808,127.02182793580778,37.51492823983379
1297,1297,3932191.5115192686,438.9098956799999,127.0229590572441,37.5149282344178
1298,1298,4530015.1788862245,544.8351743999999,127.02409017868034,37.51492822900182
1299,1299,4802401.049260395,542.4875845631999,127.0252213001165,37.51492822358582
1300,1300,5193795.7540457295,542.9473708032,127.02635242155257,37.514928218169835
1301,1301,5169370.109432928,536.1037332480001,127.02748354298856,37.514928212753844
1302,1302,5291372.731120122,563.927215104,127.02861466442448,37.514928207337846
1303,1303,5508853.193330334,626.2543558655997,127.02974578586031,37.51492820192185
1304,1304,5732351.444359839,741.4571851775991,127.03087690729606,37.514928196505856
1305,1305,5984122.940470874,810.6006804479996,127.03200802873172,37.514928191089865
1306,1306,6366269.980331218,931.2976207871992,127.03313915016732,37.514928185673874
1307,1307,6818851.411756973,1134.2875060223994,127.03427027160282,37.51492818025788
1308,1308,7350715.690490145,1411.1379164159991,127.03540139303824,37.514928174841884
1309,1309,7446622.933708145,1640.5951964159995,127.03653251447358,37.51492816942589
1310,1310,6976158.67060812,1505.8215644159998,127.03766363590884,37.51492816400991
1311,1311,6599787.260128106,1424.957385216,127.03879475734402,37.51492815859392
1312,1312,5565683.611772278,884.3428776959996,127.03992587877912,37.51492815317792
1313,1313,5219676.651421431,595.9636411391999,127.04105700021412,37.51492814776193
1314,1314,3823849.1011189627,389.65229107200014,127.04218812164906,37.514928142345944
1315,1315,3442299.232365037,307.86582435839995,127.04331924308391,37.514928136929946
1316,1316,3683265.6834801184,373.4766019583999,127.04445036451868,37.514928131513955
1317,1317,3271531.9556692773,476.38353899520007,127.04558148595336,37.51492812609796
1318,1318,3929352.012998563,718.3571069951998,127.04671260738797,37.51492812068197
1319,1319,4400483.96793908,1132.0587869184,127.0478437288225,37.51492811526598
1320,1320,4769561.892693596,1614.9618432000002,127.04897485025694,37.51492810984999
1321,1321,4522491.605683145,1629.7015560191999,127.0501059716913,37.51492810443399
1322,1322,5046048.605144633,1664.7018918911995,127.05123709312558,37.514928099018
1323,1323,7319547.5285878675,1745.4481330176004,127.05236821455978,37.514928093602
1324,1324,8302385.8250362715,1829.1200716799988,127.05349933599389,37.51492808818601
1325,1325,9351346.585079862,1910.6938699776003,127.05463045742792,37.51492808277002
1326,1326,10491649.879844293,2043.4515397631983,127.05576157886188,37.51492807735403
1327,1327,10377709.158351129,1616.3456504831997,127.05689270029575,37.51492807193804
1328,1328,10317399.043881845,1398.7719263231993,127.05802382172953,37.51492806652204
1329,1329,10355739.068341156,1335.2831327231993,127.05915494316324,37.51492806110605
1330,1330,10324981.757887468,1372.5572447231987,127.06028606459687,37.514928055690056
1331,1331,10274550.522656627,1516.184303923198,127.06141718603041,37.514928050274065
1332,1332,10214442.721200405,1800.8718431231982,127.06254830746387,37.51492804485806
1333,1333,10074321.20087414,1820.791566643199,127.06367942889725,37.514928039442076
1334,1334,9240220.503875973,1609.930217164798,127.06481055033055,37.51492803402608
1335,1335,8611666.064615006,1177.4478277631986,127.06594167176377,37.51492802861009
1336,1336,8027505.111979816,853.6737364991992,127.0670727931969,37.5149280231941
1337,1337,7193894.807706857,615.7647959040002,127.06820391462995,37.514928017778104
1338,1338,6836059.755018635,516.0181386240005,127.06933503606292,37.51492801236211
1339,1339,6278747.886589307,445.50010368000045,127.07046615749582,37.514928006946114
1340,1340,6043731.815124141,394.7206588416002,127.07159727892862,37.51492800153013
1341,1341,4982465.01911511,264.7354752000002,127.07272840036134,37.51492799611413
1342,1342,101341.57045066834,2.6202009599999987,127.00486110065498,37.51402731716195
1343,1343,126676.96306333542,4.367001599999998,127.00599220849435,37.514027311746126
1344,1344,204670.59311261625,8.475566284799998,127.00712331633363,37.51402730633031
1345,1345,298768.69753018493,14.948283801599995,127.00825442417283,37.51402730091449
1346,1346,373460.87191273115,24.913806335999997,127.00938553201196,37.51402729549867
1347,1347,555211.6653042865,44.310501273599996,127.010516639851,37.51402729008285
1348,1348,648103.2692817311,51.66699540479999,127.01164774768996,37.51402728466704
1349,1349,722002.1004220786,62.482677350399996,127.01277885552884,37.51402727925122
1350,1350,752830.2641377209,66.0143499264,127.01390996336764,37.5140272738354
1351,1351,791365.4687822738,71.9004708864,127.01504107120635,37.514027268419596
1352,1352,839534.474587965,81.7106724864,127.01617217904499,37.51402726300378
1353,1353,899745.731845079,98.06100848639998,127.01730328688353,37.51402725758797
1354,1354,1842570.5164773287,153.6097388544,127.01843439472201,37.514027252172156
1355,1355,2153540.7842067843,217.89278576640004,127.0195655025604,37.51402724675635
1356,1356,2413124.5260210885,270.2727972864,127.0206966103987,37.51402724134054
1357,1357,3350832.025041438,327.92256829440004,127.02182771823692,37.51402723592472
1358,1358,3896934.049552784,419.29890416639995,127.02295882607507,37.514027230508916
1359,1359,4067858.4913424416,431.2017828863999,127.02408993391313,37.5140272250931
1360,1360,4340244.361716609,428.85419304960004,127.02522104175111,37.51402721967729
1361,1361,5011187.91431748,431.18191503360003,127.026352149589,37.514027214261475
1362,1362,4986762.269704678,424.3382774784002,127.02748325742682,37.51402720884566
1363,1363,5092737.927960738,447.8731398144001,127.02861436526456,37.51402720342985
1364,1364,5310218.390170949,510.20028057600024,127.02974547310221,37.514027198014034
1365,1365,5475153.349105735,546.347109888,127.03087658093978,37.51402719259821
1366,1366,5726924.845216771,615.4906051584003,127.03200768877727,37.514027187182386
1367,1367,6109071.885077115,736.1875454975999,127.03313879661468,37.51402718176658
1368,1368,6469396.353257586,899.4139582463998,127.034269904452,37.51402717635076
1369,1369,7001260.631990758,1176.2643686399997,127.03540101228924,37.514027170934945
1370,1370,7034873.000603524,1186.0102886399998,127.03653212012641,37.51402716551913
1371,1371,6564408.737503501,1051.2366566399999,127.03766322796349,37.51402716010332
1372,1372,6188037.327023486,970.3724774399997,127.03879433580049,37.5140271546875
1373,1373,5886940.198639471,921.8539699199999,127.0399254436374,37.51402714927169
1374,1374,5248368.1337376665,602.5697989632,127.04105655147424,37.51402714385587
1375,1375,3865247.702347736,397.79832084480006,127.042187659311,37.514027138440056
1376,1376,3483697.8335938095,316.0118541312,127.04331876714767,37.51402713302424
1377,1377,3724664.2847088915,381.62263173119993,127.04444987498425,37.51402712760843
1378,1378,3316393.013556516,487.72979712000006,127.04558098282077,37.514027122192616
1379,1379,3982830.9601166854,724.2124723199998,127.0467120906572,37.5140271167768
1380,1380,4442856.837922597,1136.7652948992002,127.04784319849354,37.51402711136099
1381,1381,5055127.316084612,1847.2003319807995,127.0489743063298,37.51402710594517
1382,1382,5321190.415070572,2664.020044800001,127.05010541416598,37.51402710052936
1383,1383,5929153.309893963,2718.4546575360005,127.05123652200209,37.51402709511355
1384,1384,8369948.113669746,2827.7543706623997,127.0523676298381,37.514027089697734
1385,1385,9379166.164989475,2913.401537740799,127.05349873767403,37.51402708428191
1386,1386,10641105.047814863,3055.087986278399,127.0546298455099,37.5140270788661
1387,1387,11268274.956582889,2385.7656560639994,127.05576095334567,37.514027073450286
1388,1388,12162652.114773309,2119.522189824001,127.05689206118136,37.51402706803447
1389,1389,12204954.231865557,1921.010241024,127.05802316901696,37.51402706261866
1390,1390,12277349.00394592,1866.3860874239997,127.0591542768525,37.514027057202846
1391,1391,12310293.288065394,1896.4106634239995,127.06028538468794,37.51402705178703
1392,1392,12148108.953390904,2005.7826954239993,127.0614164925233,37.51402704637122
1393,1393,12088001.151934683,2290.470234624,127.06254760035858,37.514027040955405
1394,1394,11871064.821303893,2597.3181053951994,127.06367870819379,37.51402703553959
1395,1395,10851070.148832548,1963.7916750848003,127.06480981602891,37.51402703012378
1396,1396,10074587.81164731,1423.769112883201,127.06594092386395,37.51402702470797
1397,1397,9490426.85901212,1099.995021619201,127.0670720316989,37.51402701929214
1398,1398,8656816.554739168,862.0860810240008,127.06820313953378,37.51402701387633
1399,1399,8264926.7544298945,753.4747837440007,127.06933424736857,37.514027008460516
1400,1400,7554664.7689051805,657.8677647360004,127.07046535520328,37.5140270030447
1401,1401,6275689.004901342,443.65048565760014,127.0715964630379,37.51402699762888
1402,1402,5166795.732176693,301.1831424000003,127.07272757087246,37.51402699221306
1403,1403,101341.57045066834,2.6202009599999987,127.0048610870574,37.5131263131124
1404,1404,126676.96306333542,4.367001599999998,127.0059921812992,37.513126307696766
1405,1405,204670.59311261625,8.475566284799998,127.00712327554092,37.51312630228112
1406,1406,298768.69753018493,14.948283801599995,127.00825436978255,37.51312629686548
1407,1407,373460.87191273115,24.913806335999997,127.0093854640241,37.513126291449844
1408,1408,493357.6794335173,30.832101273599996,127.01051655826558,37.5131262860342
1409,1409,597058.7872525856,39.35357706239999,127.01164765250697,37.51312628061856
1410,1410,621721.3182250995,41.472580607999994,127.01277874674827,37.51312627520292
1411,1411,652549.4819407418,45.00425318399999,127.0139098409895,37.51312626978728
1412,1412,691084.6865852948,50.89037414399999,127.01504093523064,37.51312626437164
1413,1413,739253.6923909858,60.70057574399999,127.0161720294717,37.51312625895601
1414,1414,799464.9496481,77.050911744,127.01730312371268,37.51312625354037
1415,1415,1742289.7342803497,132.599642112,127.01843421795358,37.51312624812473
1416,1416,1999439.9164284093,172.11468902400006,127.0195653121944,37.51312624270909
1417,1417,2320877.644113483,237.97310054400003,127.02069640643514,37.51312623729345
1418,1418,3321491.3992007785,352.982871552,127.02182750067578,37.51312623187781
1419,1419,3443979.794287877,357.019175424,127.02295859491636,37.51312622646218
1420,1420,3614904.2360775345,368.922054144,127.02408968915685,37.51312622104653
1421,1421,3906478.0993471625,340.14105630720013,127.02522078339726,37.51312621563089
1422,1422,4577421.65194803,342.4687782912001,127.02635187763758,37.51312621021525
1423,1423,4940725.550484096,389.01304166400024,127.02748297187783,37.513126204799605
1424,1424,5046701.208740154,412.54790400000024,127.028614066118,37.51312619938397
1425,1425,5217331.037274591,427.4414447616003,127.02974516035808,37.51312619396833
1426,1426,6346192.960857345,545.2357515264003,127.03087625459807,37.513126188552704
1427,1427,6597964.456968379,614.3792467968005,127.032007348838,37.51312618313706
1428,1428,6930086.83468407,711.1016054784003,127.03313844307783,37.51312617772141
1429,1429,7290411.3028645385,874.3280182272,127.03426953731758,37.513126172305775
1430,1430,7275085.523923294,878.7304286208,127.03540063155725,37.51312616689013
1431,1431,13038805.885220293,1002.7574212608022,127.03653172579685,37.51312616147449
1432,1432,13464681.900582602,1026.6193594368024,127.03766282003636,37.513126156058846
1433,1433,13088310.49010259,945.7551802368023,127.03879391427579,37.51312615064321
1434,1434,12421506.981029889,845.7284487168026,127.03992500851513,37.51312614522756
1435,1435,12369340.132105537,821.701877760002,127.0410561027544,37.51312613981191
1436,1436,10986219.70071561,616.9303996416016,127.04218719699358,37.51312613439627
1437,1437,10620553.73060236,537.7103861760011,127.04331829123268,37.51312612898064
1438,1438,10851468.576299313,602.6681290752013,127.0444493854717,37.513126123564994
1439,1439,10401181.844380978,692.5320944640024,127.04558047971064,37.51312611814935
1440,1440,11066558.765267799,929.6731791360022,127.0467115739495,37.513126112733715
1441,1441,11579372.465378258,1349.317713715197,127.04784266818827,37.51312610731807
1442,1442,12191642.943540266,2059.7527507967934,127.04897376242695,37.51312610190243
1443,1443,12761696.734285595,3255.792431615991,127.05010485666557,37.51312609648679
1444,1444,14011076.361604495,4647.02704435199,127.0512359509041,37.51312609107115
1445,1445,16557378.534582643,4788.717218918389,127.05236704514255,37.513126085655514
1446,1446,17821821.651949424,4922.727473049588,127.0534981393809,37.51312608023987
1447,1447,17511391.531220477,3649.258491494388,127.0546292336192,37.513126074824235
1448,1448,18404784.093465768,3080.123911679989,127.0557603278574,37.5131260694086
1449,1449,19299161.25165618,2813.8804454399897,127.05689142209552,37.51312606399296
1450,1450,20601860.71835292,2883.47253503999,127.05802251633355,37.51312605857732
1451,1451,20636012.431649916,2779.0180070399897,127.05915361057151,37.513126053161685
1452,1452,14873011.062026953,2684.4441983999986,127.06028470480939,37.51312604774604
1453,1453,14573101.514207857,2855.714932224,127.06141579904718,37.513126042330406
1454,1454,14193119.122351585,2758.6160501760023,127.06254689328489,37.51312603691476
1455,1455,13587978.079289604,2501.874800947199,127.06367798752252,37.513126031499134
1456,1456,12581758.251053968,2265.648082636799,127.06480908176007,37.5131260260835
